PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	SEVERITY	COMPLEXITY	RULNAME	REFOBJTYP
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM009	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		58	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM009	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		58	SELECT * FOR ALL statement can be joined with SELECT statement at Method ZMPU_CL_CNTR_HDMS_CA=>FIND_DOCUMENT line 47	1	1	SELECT * FOR ALL STATEMENT CAN BE JOINED WITH SELECT STATEMENT	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM00A	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		43	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM00A	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		54	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM00A	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		54	SELECT * FOR ALL statement can be joined with SELECT statement at Method ZMPU_CL_CNTR_HDMS_CA=>FIND_FTP_DOCUMENT line 43	1	1	SELECT * FOR ALL STATEMENT CAN BE JOINED WITH SELECT STATEMENT	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM00I	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		33	Existence check. No fields used	1	1	EXISTENCE CHECK. NO FIELDS USED	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM00I	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		33	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM00I	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		46	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM00I	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		61	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_HDMS_CA==========CM00J	HPS automation Staging table			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_HDMS_CA		17	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG==============CM002	HPS Staging table History Log			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG		32	Existence check. No fields used	1	1	EXISTENCE CHECK. NO FIELDS USED	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG==============CM009	HPS Staging table History Log			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG		4	Table ZMPU_INBND_EVNT: No WHERE condition	1	1	INCOMPLETE OR MISSING WHERE CONDITION IN SELECT QUERY	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG==============CM00A	HPS Staging table History Log			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG		4	Table ZMPU_OUTBND_EVNT: No WHERE condition	1	1	INCOMPLETE OR MISSING WHERE CONDITION IN SELECT QUERY	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG_GOODS_MVNT===CM001	Record KPI event for Goods Receipt Movement			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG_GOODS_MVNT		79	Select-Statement can be transformed. 0.7% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG_GOODS_MVNT===CM001	Record KPI event for Goods Receipt Movement			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG_GOODS_MVNT		124	Select-Statement can be transformed. 8.6% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG_GOODS_MVNT===CM002	Record KPI event for Goods Receipt Movement			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG_GOODS_MVNT		42		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG_GOODS_MVNT===CM002	Record KPI event for Goods Receipt Movement			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG_GOODS_MVNT		43		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG_GOODS_MVNT===CM002	Record KPI event for Goods Receipt Movement			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG_GOODS_MVNT		70	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG_GOODS_MVNT===CM003	Record KPI event for Goods Receipt Movement			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG_GOODS_MVNT		109	Table ZMPU_CNTR_LOG: No field of a table index in WHERE condition	1	1	INCOMPLETE OR MISSING WHERE CONDITION IN SELECT QUERY	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG_SES==========CM002	HPSO record SES history events			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG_SES		59	Select-Statement can be transformed. 5.2% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG_SES==========CM002	HPSO record SES history events			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG_SES		59	Table ZMPU_ESSR: No field of a table index in WHERE condition	1	1	INCOMPLETE OR MISSING WHERE CONDITION IN SELECT QUERY	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_LOG_SES==========CM002	HPSO record SES history events			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_LOG_SES		80	Table ZMPU_CNTR_LOG: No field of a table index in WHERE condition	1	1	INCOMPLETE OR MISSING WHERE CONDITION IN SELECT QUERY	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_PO_ACK===========CM008	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		36	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_PO_ACK===========CM008	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		36	Select-Statement can be transformed. 2.7% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_PO_ACK===========CM00C	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		48	Select-Statement can be transformed. 5.6% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_CNTR_PO_ACK===========CM00Z	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		72		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_COLLECT_TREE==========CM005	MM Collective Release ALV Tree			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_COLLECT_TREE		37		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_COLLECT_TREE==========CM005	MM Collective Release ALV Tree			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_COLLECT_TREE		38		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_COLLECT_TREE==========CM006	MM Collective Release ALV Tree			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_COLLECT_TREE		82		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_COLLECT_TREE==========CM006	MM Collective Release ALV Tree			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_COLLECT_TREE		83		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_COLLECT_TREE==========CM00I	MM Collective Release ALV Tree			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_COLLECT_TREE		34		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_COLLECT_TREE==========CM00K	MM Collective Release ALV Tree			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_COLLECT_TREE		32		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EBAN_ITEM=============CI	Purch Req. Items			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EBAN_ITEM		8		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EBAN_ITEM=============CM003	MM Purchase Requisition			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EBAN_HDR		40	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EBAN_PM_AUTO_LOCK=====CM001	Check, lock unlock PMReq release lock			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EBAN_PM_AUTO_LOCK		38	Existence check. No fields used	1	1	EXISTENCE CHECK. NO FIELDS USED	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKET_PO===============CM001	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		42	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKN==================CM00H	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		8	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKN==================CM00H	Puchasing objects (PO, OA, RFQ)			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKPO		8	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKN==================CM00M	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		8	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKN==================CM00M	Puchasing objects (PO, OA, RFQ)			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKPO		8	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKN==================CM00N	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		7	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKN==================CM00N	Puchasing objects (PO, OA, RFQ)			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKPO		7	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKN==================CM00O	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		7	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKN==================CM00O	Puchasing objects (PO, OA, RFQ)			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKPO		7	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKN_OA===============CM001	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		15	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CI	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		9		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM005	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		7		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00Q	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		47		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00R	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		38	Select-Statement can be transformed. 8.3% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00S	PO  Header			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO_PO		42	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00S	PO Approval Report			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_PO_APPR_STATUS		42	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00V	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		35	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00V	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		62	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00V	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		77	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00V	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		35	Select-Statement can be transformed. 2.4% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00V	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		62	Large table LFB1: No field of a table index in WHERE condition	1	1	INCOMPLETE OR MISSING WHERE CONDITION IN SELECT QUERY	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00V	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		77	Large table LFB1: No field of a table index in WHERE condition	1	1	INCOMPLETE OR MISSING WHERE CONDITION IN SELECT QUERY	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00X	PO Approval Report			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_PO_APPR_STATUS		39	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM00Y	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		30		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM017	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		75		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM017	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		80		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM01C	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		32		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM01C	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		34		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM01P	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		31		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM01P	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		32		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM01T	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		32		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM01U	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		60	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM01U	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		67	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM01U	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		36		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO==================CM026	HPS - Purchase Order			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO		7		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO_OA===============CM007	Outline Agreement Header			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO_OA		27		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO_OA===============CM00B	Outline Agreement Header			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO_OA		15		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO_PO===============CM001	PO  Header			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO_PO		41		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO_PO===============CM003	PO  Header			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO_PO		39		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO_PO===============CM004	PO  Header			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO_PO		51		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO_PO===============CM00C	PO  Header			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO_PO		66		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO_PO===============CM00J	Generic Class for Extractor Enhancements			Z_CA_BI	EHP7 for SAP ERP 6.0	ZCBI_CL_DATA_COLLECT		46	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO_PO===============CM00J	HPS PO Acknowledgement processing			Z_ERP_SCM_CORTEX	EHP7 for SAP ERP 6.0	ZMPU_CL_CNTR_PO_ACK		46	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKKO_PO===============CM00M	PO  Header			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EKKO_PO		46		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	OTH
R3TR	OTH	Others	CLAS	Class (ABAP Objects)	ZMPU_CL_EKPO==================CM001	Excel worksheet for Outline Agreement			Z_ERP_SCM_PU	EHP7 for SAP ERP 6.0	ZMPU_CL_EXCEL_OA_TEMPLATE		19	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	OTH
